customer_id,first_name,last_name,segment,region,city,signup_date
C00830,Sophie,Thompson,Small Business,East Midlands,Nottingham,2023-04-07
C00831,Muhammad,Wilson,Small Business,West Midlands,Birmingham,2023-08-26
C00832,Freya,Green,Consumer,East of England,Norwich,2022-12-22
C00833,Jack,Hall,Corporate,London,London,2024-05-27
C00834,Evie,Patel,Consumer,East of England,Norwich,2025-04-11
C00835,Sophie,Williams,Consumer,East Midlands,Nottingham,2025-12-24
C00836,Olivia,Clarke,Small Business,Yorkshire,York,2025-05-07
C00837,Lily,Thompson,Consumer,East Midlands,Derby,2025-03-18
C00838,Amelia,Green,Consumer,North East,Durham,2023-03-27
C00839,Lily,Hall,Corporate,East of England,Cambridge,2024-05-01
C00840,Theo,Johnson,Small Business,Yorkshire,York,2023-03-30
C00841,Isla,Johnson,Small Business,Yorkshire,Hull,2024-01-09
C00842,James,Brown,Small Business,North East,Sunderland,2025-08-22
C00843,Theo,Clarke,Small Business,East Midlands,Nottingham,2023-05-08
C00844,Theo,Wright,Corporate,London,London,2025-10-29
C00845,Lily,Robinson,Consumer,South West,Plymouth,2023-06-10
C00846,Muhammad,Roberts,Consumer,North East,Sunderland,2024-11-07
C00847,Thomas,Taylor,Consumer,West Midlands,Birmingham,2023-10-19
C00848,James,Taylor,Consumer,North East,Durham,2024-12-28
C00849,Poppy,Brown,Consumer,West Midlands,Wolverhampton,2025-11-04
C00850,Alfie,Taylor,Small Business,South West,Exeter,2025-08-17
C00851,Henry,Wright,Consumer,London,London,2024-07-29
C00852,Amelia,Patel,Small Business,South East,Brighton,2022-04-22
C00853,Sophie,Patel,Corporate,Scotland,Dundee,2023-04-12
C00854,Charlie,Walker,Corporate,East Midlands,Leicester,2025-07-14
C00855,Emma,Hall,Consumer,South West,Bristol,2025-10-10
C00856,Henry,Taylor,Corporate,Scotland,Glasgow,2022-04-04
C00857,Isla,Clarke,Consumer,North West,Preston,2025-11-05
C00858,Charlie,Smith,Corporate,East Midlands,Nottingham,2024-02-21
C00859,George,Evans,Small Business,North East,Sunderland,2023-03-27
C00860,Sophia,Thompson,Consumer,East of England,Peterborough,2023-09-03
C00861,Emma,Jones,Consumer,North East,Durham,2022-10-17
C00862,Lily,Hall,Consumer,Scotland,Aberdeen,2024-03-18
C00863,Harry,Walker,Small Business,West Midlands,Wolverhampton,2023-12-06
C00864,Amelia,Davies,Small Business,East of England,Norwich,2022-11-26
C00865,Amelia,Thomas,Consumer,West Midlands,Wolverhampton,2022-08-23
C00866,Lily,Taylor,Corporate,East Midlands,Leicester,2025-08-13
C00867,Harry,Thomas,Corporate,North West,Preston,2022-07-21
C00868,Sophia,Davies,Consumer,Yorkshire,York,2022-09-20
C00869,Theo,Johnson,Corporate,Scotland,Dundee,2022-05-23
C00870,Grace,Robinson,Small Business,East Midlands,Nottingham,2023-11-04
C00871,Emily,Wright,Corporate,Scotland,Edinburgh,2025-03-06
C00872,Ava,Davies,Small Business,London,London,2023-10-04
C00873,George,Wright,Corporate,North West,Chester,2024-01-07
C00874,Arthur,Robinson,Corporate,East Midlands,Leicester,2024-01-05
C00875,Grace,Taylor,Corporate,East of England,Cambridge,2025-08-15
C00876,Jack,Taylor,Small Business,North East,Newcastle,2023-02-07
C00877,Leo,Smith,Small Business,London,London,2024-11-04
C00878,Sophie,Jones,Small Business,Scotland,Aberdeen,2023-03-12
C00879,Ella,Williams,Corporate,North East,Sunderland,2025-01-10
C00880,Freya,Robinson,Consumer,West Midlands,Coventry,2025-04-22
C00881,William,Evans,Corporate,North East,Durham,2024-11-11
C00882,Ava,Clarke,Small Business,London,London,2025-09-19
C00883,Muhammad,Wilson,Consumer,North East,Durham,2022-10-15
C00884,Evie,Williams,Small Business,Scotland,Dundee,2025-09-12
C00885,Ava,Roberts,Consumer,Yorkshire,Leeds,2022-03-24
C00886,Ava,Jones,Small Business,North West,Liverpool,2024-01-27
C00887,Charlie,Roberts,Corporate,North East,Newcastle,2024-01-10
C00888,Noah,Brown,Small Business,London,London,2025-08-21
C00889,Lily,Thomas,Consumer,North West,Chester,2025-03-31
C00890,Oscar,Taylor,Small Business,South West,Plymouth,2024-01-19
C00891,Thomas,Evans,Corporate,South West,Plymouth,2023-04-02
C00892,Theo,Clarke,Consumer,East Midlands,Nottingham,2024-09-14
C00893,Ava,Taylor,Small Business,East Midlands,Derby,2022-12-06
C00894,Amelia,Wilson,Corporate,West Midlands,Wolverhampton,2022-11-04
C00895,Ava,Walker,Corporate,South East,Brighton,2025-09-15
C00896,Ella,Roberts,Consumer,East Midlands,Nottingham,2025-10-14
C00897,Ava,Jones,Consumer,South West,Exeter,2022-02-15
C00898,Thomas,Jones,Small Business,East of England,Cambridge,2025-07-13
C00899,Jack,Wilson,Small Business,London,London,2022-12-07
C00900,Leo,Smith,Small Business,Scotland,Aberdeen,2025-02-28
C00901,Muhammad,Clarke,Corporate,South East,Canterbury,2023-03-20
C00902,Alfie,Walker,Small Business,East of England,Cambridge,2023-03-26
C00903,Grace,Green,Corporate,Scotland,Edinburgh,2023-01-08
C00904,Grace,Thomas,Consumer,Yorkshire,Sheffield,2024-07-17
C00905,George,Brown,Consumer,South West,Exeter,2024-02-29
C00906,Sophia,Walker,Consumer,North East,Durham,2024-10-29
C00907,Ella,Clarke,Small Business,South East,Brighton,2022-12-30
C00908,Arthur,Brown,Consumer,North East,Sunderland,2024-10-27
C00909,Lily,Smith,Small Business,East of England,Peterborough,2025-05-20
C00910,Poppy,Thompson,Consumer,South West,Bath,2024-12-05
C00911,Mia,Evans,Corporate,West Midlands,Wolverhampton,2024-09-14
C00912,Poppy,Williams,Corporate,Scotland,Dundee,2022-07-20
C00913,Isla,Clarke,Small Business,West Midlands,Coventry,2022-06-21
C00914,James,Smith,Small Business,North West,Manchester,2023-01-23
C00915,Charlie,Johnson,Small Business,North East,Sunderland,2022-01-15
C00916,Emma,Williams,Corporate,South West,Plymouth,2024-01-12
C00917,Poppy,Thomas,Corporate,North West,Preston,2025-01-02
C00918,Poppy,Hall,Small Business,South West,Bath,2023-02-22
C00919,Lily,Hall,Corporate,East of England,Norwich,2024-01-29
C00920,Emily,Evans,Small Business,North West,Liverpool,2025-03-29
C00921,Muhammad,Wilson,Consumer,South East,Reading,2023-04-16
C00922,Mia,Wright,Small Business,North East,Durham,2024-03-31
C00923,Charlie,Smith,Consumer,London,London,2022-11-26
C00924,Poppy,Taylor,Consumer,East Midlands,Derby,2025-05-14
C00925,William,Clarke,Consumer,West Midlands,Wolverhampton,2024-01-30
C00926,Grace,Green,Corporate,South West,Bristol,2024-03-31
C00927,Ella,White,Consumer,East of England,Cambridge,2025-08-04
C00928,Harry,Jones,Small Business,North East,Durham,2023-08-09
C00929,Ava,Clarke,Consumer,North East,Durham,2025-12-01
C00930,Ava,Smith,Consumer,London,London,2024-01-07
C00931,Emily,Evans,Corporate,North West,Liverpool,2024-03-29
C00932,Freya,Taylor,Consumer,North East,Durham,2022-02-01
C00933,Sophie,Thomas,Corporate,North West,Preston,2025-02-19
C00934,Grace,Johnson,Corporate,North West,Chester,2023-04-09
C00935,Jack,Wilson,Corporate,Scotland,Glasgow,2022-01-10
C00936,Thomas,Robinson,Corporate,North East,Newcastle,2022-05-29
C00937,Theo,Hall,Small Business,North East,Sunderland,2023-06-12
C00938,Oscar,Roberts,Consumer,East Midlands,Derby,2024-02-12
C00939,Muhammad,Thomas,Consumer,East Midlands,Lincoln,2025-10-27
C00940,William,Evans,Small Business,South East,Reading,2023-06-13
C00941,Poppy,Thompson,Small Business,West Midlands,Wolverhampton,2023-10-09
C00942,Alfie,Patel,Consumer,London,London,2025-12-06
C00943,Sophia,Wright,Consumer,South East,Reading,2024-03-28
C00944,Emily,Johnson,Small Business,East Midlands,Derby,2023-10-05
C00945,Sophie,Johnson,Corporate,East of England,Peterborough,2025-10-31
C00946,Freya,Davies,Corporate,West Midlands,Birmingham,2023-04-26
C00947,Alfie,Davies,Small Business,West Midlands,Coventry,2023-02-20
C00948,Emma,Taylor,Small Business,East of England,Peterborough,2022-08-07
C00949,James,Hall,Consumer,East Midlands,Lincoln,2025-06-11
C00950,Noah,Roberts,Small Business,Yorkshire,York,2025-06-25
C00951,Arthur,Green,Corporate,East Midlands,Lincoln,2023-01-10
C00952,George,Jones,Small Business,West Midlands,Coventry,2025-03-27
C00953,Olivia,Green,Corporate,East Midlands,Lincoln,2025-01-12
C00954,Emma,Green,Corporate,East of England,Norwich,2024-07-25
C00955,Sophia,Johnson,Corporate,London,London,2022-01-25
C00956,Grace,Patel,Consumer,Yorkshire,York,2024-01-11
C00957,Ella,Clarke,Corporate,West Midlands,Coventry,2023-07-06
C00958,Poppy,Johnson,Corporate,East of England,Peterborough,2024-10-18
C00959,Evie,Evans,Corporate,Yorkshire,Hull,2024-01-18
C00960,George,Thomas,Small Business,East of England,Cambridge,2025-03-16
C00961,Mia,Davies,Small Business,South East,Canterbury,2023-07-07
C00962,George,Williams,Corporate,South West,Bristol,2023-02-06
C00963,Ella,Williams,Small Business,East of England,Peterborough,2024-05-13
C00964,Mia,Roberts,Corporate,North East,Sunderland,2023-10-09
C00965,Olivia,Evans,Consumer,North East,Durham,2025-03-08
C00966,Harry,Patel,Corporate,East of England,Peterborough,2022-05-03
C00967,Freya,Wright,Corporate,South East,Oxford,2024-07-10
C00968,Lily,Patel,Corporate,Yorkshire,Leeds,2025-02-21
C00969,Emily,Clarke,Consumer,South West,Exeter,2022-09-06
C00970,Noah,Green,Corporate,North West,Chester,2023-12-29
C00971,Grace,Robinson,Corporate,South East,Reading,2024-02-20
C00972,Mia,Wright,Corporate,East of England,Peterborough,2025-08-04
C00973,Charlie,Taylor,Consumer,Scotland,Edinburgh,2025-03-16
C00974,Noah,Wright,Small Business,Yorkshire,York,2023-04-13
C00975,Leo,Evans,Corporate,North West,Chester,2025-05-24
C00976,Thomas,White,Corporate,Yorkshire,Sheffield,2025-04-17
C00977,George,Davies,Small Business,East of England,Norwich,2022-02-17
C00978,Amelia,Evans,Consumer,South East,Brighton,2023-03-08
C00979,Lily,Jones,Consumer,South East,Canterbury,2024-08-27
C00980,Emma,Patel,Small Business,North East,Newcastle,2022-06-20
C00981,Sophie,Evans,Corporate,South East,Reading,2025-09-03
C00982,Muhammad,Williams,Consumer,West Midlands,Wolverhampton,2023-08-05
C00983,Olivia,Thompson,Corporate,East of England,Norwich,2022-02-28
C00984,Sophie,Patel,Small Business,East Midlands,Lincoln,2025-01-12
C00985,Lily,Wilson,Small Business,East of England,Peterborough,2025-11-29
C00986,Freya,Thomas,Corporate,East Midlands,Derby,2025-07-16
C00987,Lily,Davies,Consumer,Yorkshire,Hull,2024-09-13
C00988,Poppy,Patel,Consumer,North West,Preston,2024-01-20
C00989,Thomas,Williams,Corporate,London,London,2022-01-01
C00990,James,Roberts,Corporate,East Midlands,Derby,2024-12-31
C00991,Mia,Robinson,Small Business,London,London,2024-05-31
C00992,Emily,Johnson,Corporate,London,London,2025-01-27
C00993,Amelia,Evans,Corporate,South West,Exeter,2023-05-27
C00994,Poppy,Davies,Small Business,North West,Preston,2022-06-12
C00995,Freya,Hall,Corporate,North West,Chester,2025-08-21
C00996,Amelia,Williams,Corporate,West Midlands,Birmingham,2022-05-21
C00997,Muhammad,Patel,Small Business,East Midlands,Lincoln,2025-06-19
C00998,James,Williams,Consumer,West Midlands,Wolverhampton,2023-10-19
C00999,Emma,Robinson,Corporate,London,London,2023-01-16
C01000,Ava,Taylor,Consumer,East Midlands,Leicester,2022-01-17
C01001,Noah,Walker,Corporate,East Midlands,Lincoln,2023-03-21
C01002,Henry,Jones,Corporate,Yorkshire,Leeds,2024-08-07
C01003,Jack,Evans,Consumer,East of England,Peterborough,2022-04-25
C01004,Harry,Patel,Corporate,East Midlands,Leicester,2023-01-07
C01005,Charlie,White,Consumer,South East,Brighton,2023-05-25
C01006,Freya,Brown,Small Business,West Midlands,Wolverhampton,2024-08-01
C01007,Charlie,Robinson,Corporate,West Midlands,Birmingham,2024-08-26
C01008,Thomas,Brown,Corporate,London,London,2025-01-30
C01009,Emily,Jones,Small Business,North West,Liverpool,2023-02-11
C01010,Leo,Walker,Corporate,South East,Brighton,2023-04-29
C01011,Oscar,Brown,Corporate,East of England,Cambridge,2023-07-20
C01012,Oscar,Roberts,Small Business,London,London,2022-03-28
C01013,Ava,Wilson,Corporate,Yorkshire,Leeds,2022-07-03
C01014,Sophie,Jones,Consumer,Scotland,Aberdeen,2023-11-25
C01015,Lily,Brown,Consumer,East of England,Norwich,2025-12-07
C01016,Lily,Thompson,Corporate,West Midlands,Wolverhampton,2023-10-11
C01017,Henry,Evans,Corporate,West Midlands,Wolverhampton,2022-02-13
C01018,Theo,Jones,Corporate,East of England,Peterborough,2023-05-29
C01019,Isla,Hall,Small Business,East Midlands,Lincoln,2025-02-18
C01020,Amelia,Hall,Corporate,West Midlands,Coventry,2025-03-06
C01021,Evie,Clarke,Small Business,East Midlands,Nottingham,2023-07-18
C01022,George,White,Corporate,South East,Oxford,2024-12-23
C01023,Muhammad,Smith,Small Business,North East,Durham,2024-01-22
C01024,Theo,Smith,Small Business,South West,Plymouth,2023-01-15
C01025,Noah,Taylor,Small Business,Scotland,Dundee,2023-05-05
C01026,Sophia,Roberts,Small Business,West Midlands,Birmingham,2024-12-09
C01027,Noah,Walker,Small Business,Scotland,Aberdeen,2023-08-03
C01028,Thomas,Taylor,Consumer,South East,Reading,2022-07-17
C01029,Harry,Brown,Corporate,East of England,Cambridge,2022-03-06
C01030,Oscar,Evans,Small Business,South East,Canterbury,2022-03-07
C01031,Henry,Thomas,Corporate,North East,Newcastle,2025-07-01
C01032,Grace,Taylor,Consumer,Yorkshire,Sheffield,2023-03-29
C01033,Muhammad,Jones,Corporate,East Midlands,Lincoln,2022-06-13
C01034,Olivia,Clarke,Corporate,Yorkshire,Leeds,2025-12-21
C01035,William,Johnson,Small Business,South East,Brighton,2023-09-15
C01036,Lily,Evans,Consumer,South East,Reading,2023-04-19
C01037,Ava,Thomas,Small Business,North East,Newcastle,2025-09-07
C01038,Poppy,Brown,Small Business,North East,Durham,2025-02-17
C01039,Muhammad,Walker,Consumer,Yorkshire,Sheffield,2025-10-13
C01040,Charlie,Green,Corporate,East of England,Peterborough,2025-01-31
C01041,Grace,White,Corporate,East of England,Norwich,2024-12-29
C01042,Evie,Thompson,Corporate,North East,Durham,2023-10-27
C01043,Grace,Davies,Small Business,South West,Exeter,2023-10-25
C01044,Sophie,Patel,Corporate,South West,Bath,2025-01-31
C01045,James,Jones,Corporate,East Midlands,Leicester,2024-03-24
C01046,Theo,Robinson,Consumer,North East,Sunderland,2022-10-04
C01047,Evie,Wright,Consumer,West Midlands,Wolverhampton,2023-03-16
C01048,Thomas,Hall,Small Business,North West,Liverpool,2025-02-07
C01049,Muhammad,Thompson,Consumer,South East,Reading,2022-03-19
C01050,Theo,Thomas,Consumer,North West,Liverpool,2024-01-22
C01051,William,Thomas,Corporate,North West,Liverpool,2023-09-08
C01052,Mia,Roberts,Consumer,South East,Canterbury,2023-10-27
C01053,Grace,Robinson,Consumer,Scotland,Dundee,2022-07-15
C01054,Sophie,Wright,Corporate,South East,Canterbury,2022-04-25
C01055,Evie,Davies,Small Business,South West,Bristol,2022-09-04
C01056,Isla,Green,Consumer,South West,Plymouth,2022-04-21
C01057,George,Wright,Small Business,North East,Durham,2025-03-02
C01058,Olivia,Evans,Corporate,West Midlands,Wolverhampton,2022-11-10
C01059,William,Davies,Corporate,Scotland,Aberdeen,2024-10-30
C01060,George,Wright,Consumer,South West,Bath,2022-10-31
C01061,Lily,Evans,Corporate,Scotland,Glasgow,2022-04-11
C01062,Poppy,Williams,Consumer,South West,Bath,2024-10-24
C01063,Ella,Evans,Small Business,North East,Durham,2023-02-10
C01064,Grace,Green,Consumer,West Midlands,Birmingham,2025-02-23
C01065,Arthur,Walker,Corporate,South East,Brighton,2023-06-30
C01066,Poppy,Walker,Corporate,South East,Oxford,2025-10-07
C01067,Emily,Clarke,Small Business,West Midlands,Birmingham,2023-10-19
C01068,Emily,Clarke,Corporate,North West,Liverpool,2022-12-13
C01069,Sophie,Davies,Consumer,East Midlands,Derby,2022-04-02
C01070,Emma,Jones,Consumer,East of England,Peterborough,2022-06-25
C01071,James,Wright,Small Business,East of England,Cambridge,2023-08-13
C01072,Ella,Smith,Corporate,North West,Liverpool,2024-07-10
C01073,Harry,Hall,Small Business,North East,Sunderland,2023-03-10
C01074,Grace,Williams,Small Business,North East,Durham,2024-09-16
C01075,Oscar,Green,Consumer,London,London,2024-02-11
C01076,Isla,Johnson,Small Business,East of England,Peterborough,2022-05-04
C01077,Muhammad,Smith,Consumer,North West,Chester,2022-04-19
C01078,Evie,Thompson,Consumer,North West,Manchester,2025-09-19
C01079,Charlie,Davies,Corporate,North West,Manchester,2025-08-22
C01080,Evie,Clarke,Small Business,Yorkshire,Leeds,2024-09-19
C01081,Thomas,White,Small Business,East of England,Peterborough,2023-02-12
C01082,Ava,Green,Corporate,London,London,2022-03-23
C01083,Freya,Wilson,Consumer,East Midlands,Derby,2024-03-16
C01084,Leo,Robinson,Consumer,Yorkshire,York,2023-12-29
C01085,Jack,Evans,Consumer,London,London,2025-07-05
C01086,Noah,Evans,Small Business,West Midlands,Birmingham,2022-11-07
C01087,Thomas,Clarke,Small Business,South East,Reading,2024-02-22
C01088,Oscar,Williams,Corporate,South West,Plymouth,2023-05-08
C01089,Muhammad,Hall,Consumer,Scotland,Edinburgh,2023-11-06
C01090,Lily,Johnson,Consumer,East of England,Norwich,2025-04-04
C01091,Poppy,Williams,Small Business,North East,Durham,2022-10-04
C01092,William,Hall,Small Business,East of England,Peterborough,2023-10-13
C01093,Noah,Williams,Small Business,South East,Brighton,2023-01-13
C01094,Poppy,Robinson,Corporate,Yorkshire,York,2024-04-27
C01095,Emma,Williams,Consumer,East of England,Cambridge,2023-01-20
C01096,Jack,Clarke,Small Business,Scotland,Edinburgh,2025-06-17
C01097,Ava,Smith,Corporate,Scotland,Glasgow,2023-04-21
C01098,Thomas,Clarke,Corporate,East Midlands,Derby,2022-10-02
C01099,Ella,Roberts,Consumer,East of England,Cambridge,2024-03-04
C01100,Olivia,Walker,Consumer,West Midlands,Coventry,2023-04-09
C01101,Freya,Johnson,Consumer,South West,Bristol,2023-04-01
C01102,Evie,Clarke,Corporate,East of England,Peterborough,2024-06-18
C01103,Theo,Davies,Corporate,Yorkshire,Hull,2024-07-26
C01104,Freya,Evans,Small Business,London,London,2025-05-30
C01105,Freya,Thomas,Small Business,South West,Bristol,2025-06-06
C01106,Muhammad,White,Consumer,North East,Newcastle,2022-08-12
C01107,Charlie,Jones,Small Business,North East,Sunderland,2025-01-06
C01108,Olivia,Johnson,Corporate,North East,Sunderland,2025-07-15
C01109,Arthur,Robinson,Corporate,South West,Exeter,2023-09-16
C01110,Grace,Jones,Small Business,South West,Exeter,2023-08-26
C01111,Muhammad,Taylor,Small Business,East Midlands,Leicester,2025-08-16
C01112,Theo,Hall,Consumer,East of England,Norwich,2025-04-13
C01113,Muhammad,Smith,Consumer,South West,Bath,2023-10-25
C01114,Theo,Johnson,Corporate,Scotland,Glasgow,2025-12-30
C01115,Henry,Wilson,Small Business,North West,Manchester,2023-10-26
C01116,Henry,White,Small Business,South East,Oxford,2022-08-22
C01117,Henry,Evans,Small Business,South East,Reading,2024-12-08
C01118,Charlie,Jones,Consumer,South West,Plymouth,2025-02-01
C01119,Evie,Williams,Consumer,Scotland,Edinburgh,2025-09-12
C01120,Olivia,Walker,Corporate,East of England,Norwich,2025-12-29
C01121,Leo,Wilson,Consumer,East Midlands,Nottingham,2023-08-15
C01122,Grace,Patel,Consumer,West Midlands,Coventry,2022-01-08
C01123,Lily,Smith,Small Business,East Midlands,Lincoln,2024-10-18
C01124,Oscar,Roberts,Corporate,West Midlands,Coventry,2023-03-21
C01125,Grace,Clarke,Consumer,East Midlands,Nottingham,2022-06-12
C01126,Grace,Hall,Consumer,North East,Newcastle,2023-07-24
C01127,Olivia,Thompson,Consumer,East of England,Cambridge,2022-10-31
C01128,Oscar,Clarke,Corporate,London,London,2025-09-28
C01129,Emma,Walker,Consumer,South East,Reading,2022-04-11
C01130,Sophia,Clarke,Small Business,North West,Liverpool,2025-06-05
C01131,Emily,Jones,Consumer,East Midlands,Derby,2025-03-31
C01132,Theo,Evans,Consumer,Yorkshire,Hull,2024-01-25
C01133,Isla,Roberts,Consumer,North East,Newcastle,2022-05-13
C01134,Thomas,Walker,Small Business,North West,Liverpool,2023-11-06
C01135,Olivia,Brown,Small Business,West Midlands,Wolverhampton,2025-06-07
C01136,Ella,Clarke,Small Business,North East,Sunderland,2022-06-29
C01137,Evie,Wright,Corporate,South West,Plymouth,2025-05-31
C01138,Oscar,Roberts,Small Business,East of England,Peterborough,2025-06-12
C01139,Mia,Wilson,Small Business,East Midlands,Nottingham,2024-10-05
C01140,James,Brown,Consumer,North West,Chester,2023-02-01
C01141,Mia,Clarke,Corporate,South East,Canterbury,2023-03-01
C01142,Emily,Hall,Small Business,London,London,2023-11-15
C01143,Harry,Robinson,Corporate,London,London,2025-08-04
C01144,Thomas,Hall,Corporate,North West,Manchester,2023-09-07
C01145,Noah,Wright,Corporate,South East,Brighton,2025-11-05
C01146,Noah,Wright,Small Business,East of England,Norwich,2023-02-02
C01147,Leo,Williams,Corporate,East Midlands,Nottingham,2022-03-14
C01148,Theo,Wright,Corporate,East Midlands,Lincoln,2025-01-04
C01149,Isla,Thomas,Small Business,London,London,2024-12-03
C01150,James,Johnson,Small Business,North East,Durham,2025-01-02
C01151,William,Williams,Corporate,Yorkshire,Leeds,2023-12-26
C01152,Leo,Hall,Consumer,Yorkshire,Hull,2024-02-08
C01153,Emma,Robinson,Small Business,East of England,Norwich,2025-05-03
C01154,Poppy,Taylor,Corporate,London,London,2023-07-11
C01155,Alfie,Robinson,Consumer,Yorkshire,York,2024-07-14
C01156,Emily,Jones,Consumer,East of England,Cambridge,2022-08-18
C01157,James,Roberts,Small Business,East Midlands,Nottingham,2024-11-02
C01158,Sophie,Roberts,Small Business,West Midlands,Wolverhampton,2023-11-28
C01159,George,Brown,Small Business,North West,Liverpool,2023-11-02
C01160,Muhammad,Evans,Small Business,West Midlands,Wolverhampton,2022-03-16
C01161,Isla,Jones,Small Business,South East,Brighton,2022-01-09
C01162,Theo,Jones,Consumer,Yorkshire,York,2024-08-14
C01163,Arthur,Robinson,Small Business,London,London,2025-03-28
C01164,Harry,Robinson,Corporate,Yorkshire,York,2023-02-15
C01165,Emma,Patel,Consumer,East Midlands,Nottingham,2025-10-06
C01166,James,Clarke,Small Business,North West,Manchester,2022-08-23
C01167,Emily,Hall,Corporate,West Midlands,Coventry,2025-01-16
C01168,Mia,Robinson,Small Business,East of England,Cambridge,2025-12-13
C01169,Isla,Clarke,Corporate,East of England,Peterborough,2022-05-26
C01170,George,Smith,Corporate,East Midlands,Leicester,2022-04-14
C01171,Olivia,Taylor,Corporate,South East,Canterbury,2024-02-25
C01172,Grace,Thomas,Small Business,East of England,Peterborough,2025-12-14
C01173,Emily,Robinson,Corporate,East Midlands,Nottingham,2025-06-16
C01174,Sophie,White,Small Business,North East,Newcastle,2022-06-10
C01175,Muhammad,Brown,Corporate,South East,Oxford,2025-12-01
C01176,Ava,Davies,Consumer,East Midlands,Derby,2024-08-21
C01177,Amelia,Wright,Corporate,Yorkshire,Hull,2024-03-13
C01178,William,Roberts,Consumer,East Midlands,Derby,2022-03-03
C01179,Evie,Wilson,Corporate,East Midlands,Derby,2024-08-02
C01180,George,Green,Consumer,Scotland,Dundee,2025-03-22
C01181,Lily,Taylor,Corporate,South East,Canterbury,2023-10-30
C01182,Poppy,Davies,Small Business,South West,Exeter,2025-04-24
C01183,Ella,Evans,Consumer,North East,Sunderland,2022-11-22
C01184,Oscar,Walker,Corporate,West Midlands,Wolverhampton,2025-11-22
C01185,Henry,Davies,Consumer,Yorkshire,Leeds,2025-01-20
C01186,Emma,Thomas,Small Business,Scotland,Dundee,2024-09-23
C01187,Emma,White,Consumer,Yorkshire,York,2025-02-10
C01188,Grace,Brown,Small Business,South West,Bath,2022-05-23
C01189,Leo,Jones,Consumer,Yorkshire,Sheffield,2024-10-09
C01190,Theo,Smith,Consumer,East of England,Peterborough,2025-04-04
C01191,Lily,Robinson,Corporate,East of England,Peterborough,2024-07-16
C01192,Harry,Johnson,Small Business,Scotland,Aberdeen,2024-07-04
C01193,Mia,Robinson,Corporate,North West,Preston,2025-03-13
C01194,James,Clarke,Small Business,South East,Canterbury,2025-04-08
C01195,Olivia,Thompson,Small Business,East of England,Cambridge,2023-08-26
C01196,Lily,Thompson,Consumer,London,London,2025-12-11
C01197,Poppy,Thomas,Corporate,London,London,2023-04-27
C01198,Charlie,Walker,Small Business,South West,Exeter,2024-04-11
C01199,George,Johnson,Small Business,East of England,Norwich,2024-08-30
C01200,George,Robinson,Small Business,Yorkshire,Sheffield,2024-05-04
